page,table_index,rows,cols,csv_file,csv_path
444,14,19,9,page_0444_table_14.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0444_table_14.csv
445,0,17,9,page_0445_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0445_table_00.csv
445,1,10,24,page_0445_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0445_table_01.csv
446,0,23,9,page_0446_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0446_table_00.csv
447,0,10,24,page_0447_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0447_table_00.csv
447,14,20,10,page_0447_table_14.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0447_table_14.csv
448,0,21,10,page_0448_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0448_table_00.csv
448,1,7,24,page_0448_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0448_table_01.csv
449,0,3,15,page_0449_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0449_table_00.csv
450,0,7,6,page_0450_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0450_table_00.csv
451,0,3,9,page_0451_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0451_table_00.csv
452,0,3,9,page_0452_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0452_table_00.csv
