page,table_index,rows,cols,csv_file,csv_path
492,0,2,5,page_0492_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0492_table_00.csv
493,0,33,7,page_0493_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0493_table_00.csv
494,0,42,7,page_0494_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0494_table_00.csv
495,0,40,7,page_0495_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0495_table_00.csv
496,0,40,7,page_0496_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0496_table_00.csv
497,0,39,7,page_0497_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0497_table_00.csv
499,0,2,4,page_0499_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0499_table_00.csv
499,1,2,4,page_0499_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0499_table_01.csv
499,2,2,4,page_0499_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0499_table_02.csv
500,0,3,4,page_0500_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0500_table_00.csv
500,1,3,4,page_0500_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0500_table_01.csv
501,0,9,3,page_0501_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0501_table_00.csv
501,1,4,3,page_0501_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0501_table_01.csv
501,2,3,3,page_0501_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0501_table_02.csv
502,0,9,4,page_0502_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0502_table_00.csv
503,0,3,4,page_0503_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0503_table_00.csv
504,0,5,10,page_0504_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0504_table_00.csv
505,0,5,10,page_0505_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0505_table_00.csv
507,0,3,16,page_0507_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0507_table_00.csv
508,0,3,15,page_0508_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0508_table_00.csv
508,1,3,21,page_0508_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\FRACTAL ANALYTICS LIMITED - RHP\dumped_tables\page_0508_table_01.csv
